company,corp_code,stock_code,market,label,runnable,dart_ok,fraud_year_start,fraud_year_end,run_years,fraud_type,fs_detectable,accounts,confirmed,confidence,sources,notes
마니커,00204208,027740,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:101
한국정보통신,00159342,025770,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:612
나이스정보통신,00264945,036800,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:612
에스케이브로드밴드,00243988,033630,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:612
소리바다,00352718,053110,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:631
유엔젤,00416654,072130,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:631
디지틀조선,00231442,033130,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:631
한일네트웍스,00277736,046110,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:631
텔코웨어,00361488,078000,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:631
YG PLUS,00249247,037270,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:631
케이아이엔엑스,00603348,093320,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:631
키다리스튜디오,00140131,020120,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:631
카페24,00260879,042000,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:631
다우기술,00176914,023590,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:631
지유온,00689418,111820,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:639
팍스넷,00334624,038160,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:639
서울평가정보,00260745,036120,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:639
이크레더블,00634728,092130,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:639
에프앤가이드,00331016,064850,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:639
인포뱅크,00243757,039290,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:639
THE E&M,00519252,089230,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:639
이글루,00364847,067920,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:639
KTcs,00372882,058850,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:639
NICE평가정보,00158325,030190,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:639
제주은행,00148832,006220,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:641
전북은행,00147295,006350,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:641
아이엠뱅크,00109019,005270,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:641
부산은행,00124106,005280,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:641
한국스탠다드차타드은행,00148504,000110,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:641
기업은행,00149646,024110,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:641
우리은행,00254045,000030,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:641
하나은행,00158909,004940,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:641
국민은행,00386937,060000,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:641
신한은행,00149293,000010,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:641
에스유앤피,00136642,019590,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:642
린드먼아시아,00616962,277070,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:642
플루토스,00110750,019570,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:642
신한글로벌액티브리츠,01714997,481850,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:642
TS인베스트먼트,00778235,246690,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:642
DSC인베스트먼트,01109715,241520,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:642
스틱인베스트먼트,00117498,026890,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:642
한국자산신탁,00404701,123890,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:642
한국토지신탁,00233653,034830,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:642
CS홀딩스,00149026,000590,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:649
크라운해태홀딩스,00153126,005740,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:649
F&F 홀딩스,00126487,007700,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:649
삼양홀딩스,00126937,000070,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:649
효성,00117188,004800,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:649
오리온홀딩스,00117577,001800,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:649
산은캐피탈,00260356,008270,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:649
SK디스커버리,00131832,006120,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:649
하림지주,00148364,003380,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:649
HD한국조선해양,00164830,009540,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:649
서울보증보험,00112998,031210,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:651
한화손해보험,00135917,000370,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:651
미래에셋생명,00112332,085620,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:651
동양생명,00117267,082640,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:651
메리츠화재해상보험,00117744,000060,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:651
KB손해보험,00120216,002550,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:651
현대해상,00164973,001450,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:651
DB손해보험,00159102,005830,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:651
삼성화재해상보험,00139214,000810,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:651
한화생명,00113058,088350,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:651
상상인증권,00112059,001290,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:661
한양증권,00162416,001750,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:661
부국증권,00123772,001270,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:661
신영증권,00136721,001720,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:661
유진증권,00131054,001200,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:661
현대차증권,00137997,001500,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:661
교보증권,00113359,030610,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:661
유안타증권,00117601,003470,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:661
대신증권,00110893,003540,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:661
케이비증권,00164876,003450,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:661
케이씨더블류,00175650,068060,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:681
JK리버스톤리츠,01035289,204210,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:681
케이탑리츠,00861076,145270,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:681
부방,00243067,014470,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:681
디티씨,00371740,066670,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:681
이지스레지던스리츠,01436628,350520,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:681
이지스밸류플러스리츠,01394377,334890,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:681
자이에스앤디,00367844,317400,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:681
제이알글로벌리츠,01415892,348950,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:681
신한알파리츠,01276594,293940,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:681
페니트리움바이오,01409022,187660,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:701
내츄럴엔도텍,00923792,168330,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:701
큐리언트,01042650,115180,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:701
에이비온,00977377,203400,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:701
인바이츠바이오코아,00537221,216400,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:701
메지온,00808022,140410,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:701
제넨바이오,00408956,072520,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:701
랩지노믹스,00545114,084650,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:701
제넥신,00545929,095700,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:701
리가켐바이오,00842619,141080,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:701
솔본,00249982,035610,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:715
유수홀딩스,00163691,000700,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:715
성창기업지주,00133335,000180,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:715
제일파마홀딩스,00148443,002620,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:715
대성홀딩스,00108940,016710,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:715
INVENI,00105101,015360,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:715
아세아,00138701,002030,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:715
NICE,00158316,034310,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:715
녹십자홀딩스,00108135,005250,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:715
웅진,00143651,016880,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:715
한성크린텍,00389998,066980,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:721
앱튼,01228515,270520,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:721
한전산업,00194947,130660,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:721
희림,00236863,037440,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:721
유신,00144650,054930,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:721
한미글로벌,00413523,053690,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:721
도화엔지니어링,00114552,002150,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:721
포스코DX,00155212,022100,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:721
한전기술,00159209,052690,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:721
한양이엔지,00216762,045100,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:721
바다로19호선박투자회사,00910947,155900,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:761
쏘카,01026157,403550,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:761
에스케이렌터카,00201450,068400,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:761
롯데렌탈,00545716,089860,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:761
메가엠디,00807555,133750,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:855
정상제이엘에스,00287788,040420,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:855
아이비김영,01414422,339950,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:855
크레버스,00525882,096240,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:855
디지털대성,00398808,068930,,clean,True,True,,,2020;2021;2022;2023;2024,,False,,정상(피어),,,피어DB:855
